Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.2782538361638361,4.413425603691329,43.22454250405376
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.33317344655344633,6.174206508723171,51.75587154633888
combination_1_ABCD,B (δ15N coll),10,KNN,BC,δ15N coll_δ13C carb,1.218193081918082,19.622752220234236,189.23670334057346
combination_1_ABCD,B (δ15N coll),10,SVM,BC,δ15N coll_δ13C carb,1.285260265802166,21.843251439402835,199.65506227639733
combination_1_ABCD,B (δ15N coll),10,RandomForest,BC,δ15N coll_δ13C carb,1.1776866994534962,20.90670666603652,182.94435576806765
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.1792065834165828,21.08417409678676,183.18045777431269
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.2106588961038955,21.731299850674827,188.06632689779553
combination_1_ABCD,B (δ15N coll),10,KNN,BD,δ15N coll_δ18O carb,1.1893896603396603,18.994847988823828,184.76231859374252
combination_1_ABCD,B (δ15N coll),10,SVM,BD,δ15N coll_δ18O carb,1.2304495645824525,20.53174569091966,191.14065141611533
combination_1_ABCD,B (δ15N coll),10,RandomForest,BD,δ15N coll_δ18O carb,1.1626669013360997,20.456770940376767,180.61114839497884
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.1838531693306686,20.706972886920123,183.90226830929444
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.1600058541458538,20.262555605605524,180.19777566680426
combination_1_ABCD,B (δ15N coll),10,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.3495512237762238,5.960403252652977,54.3000302808515
combination_1_ABCD,B (δ15N coll),10,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.3865093557235777,6.182853051571709,60.04118507408935
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.39119327072898236,6.829431786848225,60.76879438948179
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.35653303946053927,5.540857581117386,55.38460037326335
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.48389674575424557,8.332874534873037,75.16954929639209
combination_1_ABCD,B (δ15N coll),10,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.34456428571428577,6.084075488559746,53.52534871960107
combination_1_ABCD,B (δ15N coll),10,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.34046415232385174,5.118918449606512,52.88842528145391
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.4157508248794988,7.107177931555148,64.58361706294026
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.19670650349650298,3.227068904954006,30.556806470053786
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.2687701598401595,5.393923348620238,41.7513280607277
combination_1_ABCD,B (δ15N coll),10,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,1.1985972777222778,19.516554592869664,186.19264945423663
combination_1_ABCD,B (δ15N coll),10,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,1.2364235625147015,21.023607776918794,192.06866495620392
combination_1_ABCD,B (δ15N coll),10,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,1.1918207802702212,21.240434463608395,185.13997393255016
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,1.1051061163836156,19.68890031935047,171.66953368070622
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,1.114814213286713,19.794534715371046,173.1776100939792
combination_1_ABCD,B (δ15N coll),10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.3508647602397602,6.08542418403527,54.50407782780185
combination_1_ABCD,B (δ15N coll),10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.38613109508554766,6.2337209747079125,59.98242526235934
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.3953316530298873,6.920989745894201,61.411659494702356
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4271012262737261,7.475321680380198,66.34681254756235
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4921190859140855,8.543292529595089,76.44682509830601
combination_1_ABCD,B (δ15N coll),15,KNN,B,δ15N coll,1.1690183333333333,20.185045774248625,181.59779334518313
combination_1_ABCD,B (δ15N coll),15,SVM,B,δ15N coll,1.251829275358262,21.931844803269847,194.4618211433468
combination_1_ABCD,B (δ15N coll),15,RandomForest,B,δ15N coll,1.1361532405466697,20.98262187039939,176.49245995736104
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,B,δ15N coll,1.1385387575757568,21.0919308054252,176.86303124449762
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,B,δ15N coll,1.1075264873737365,20.315016165639076,172.04551925625267
combination_1_ABCD,B (δ15N coll),15,KNN,AB,δ13C coll_δ15N coll,0.4101043686868686,5.971250687572035,63.70648455306925
combination_1_ABCD,B (δ15N coll),15,SVM,AB,δ13C coll_δ15N coll,0.42139516452591774,5.4761482108555,65.46042078402283
combination_1_ABCD,B (δ15N coll),15,RandomForest,AB,δ13C coll_δ15N coll,0.4667194191356684,6.3717007390908815,72.50118685881718
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.3715389848484847,5.014804858558807,57.71565583390701
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.4566329191919191,6.760367200699903,70.93432851268814
