Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.6551399509803951,3.0866775457495135
combination_1_ABCD,A (δ13C coll),20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7105502941176471,3.351849353609184
combination_1_ABCD,A (δ13C coll),20,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.774921352358831,3.6750027523834845
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7512208203714651,3.5501072606783524
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7450605784313751,3.5380466796336902
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7715059901960822,3.6700661953326543
combination_1_ABCD,B (δ15N coll),10,KNN,B,δ15N coll,1.1613095404595406,18.736700945446945
combination_1_ABCD,B (δ15N coll),10,SVM,B,δ15N coll,1.2391069058388418,20.864175746877514
combination_1_ABCD,B (δ15N coll),10,RandomForest,B,δ15N coll,1.1595925360005306,20.35528759606857
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,B,δ15N coll,1.1942633791208779,21.10235154748824
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,B,δ15N coll,1.2142206968031963,21.38982949248563
combination_1_ABCD,B (δ15N coll),10,KNN,AB,δ13C coll_δ15N coll,0.35315169830169835,6.269120710996454
combination_1_ABCD,B (δ15N coll),10,SVM,AB,δ13C coll_δ15N coll,0.34658258102191963,5.271911317761289
combination_1_ABCD,B (δ15N coll),10,RandomForest,AB,δ13C coll_δ15N coll,0.3986797900362856,6.705486958368238
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.2782538361638361,4.413425603691329
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.33317344655344633,6.174206508723171
combination_1_ABCD,B (δ15N coll),10,KNN,BC,δ15N coll_δ13C carb,1.218193081918082,19.622752220234236
combination_1_ABCD,B (δ15N coll),10,SVM,BC,δ15N coll_δ13C carb,1.285260265802166,21.843251439402835
