Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.386859357418181,7.77061202090417,-68.93395970996328
combination_1_ABCD,A (δ13C coll),20,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.0105890350503492,5.58306578890505,-50.23141204107377
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.0219166865653055,5.316807882308375,-50.79445390178138
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.9459833460221704,4.99817697270273,-47.02018089446801
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.9733836826354494,5.177694640914885,-48.38211690480398
combination_1_ABCD,B (δ15N coll),10,KNN,B,δ15N coll,1.1435989980607628,16.481515628024916,144.0220388243992
combination_1_ABCD,B (δ15N coll),10,SVM,B,δ15N coll,1.373275878268806,21.384658717523912,172.94697896030522
combination_1_ABCD,B (δ15N coll),10,RandomForest,B,δ15N coll,1.2601833756861034,19.18625389016391,158.70438796002085
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,B,δ15N coll,1.2468255903900023,18.764355025588173,157.0221414070024
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,B,δ15N coll,1.2627451605257494,19.42248323781181,159.02701282788178
combination_1_ABCD,B (δ15N coll),10,KNN,AB,δ13C coll_δ15N coll,0.21467104072398194,3.373649158917668,27.035141700938055
combination_1_ABCD,B (δ15N coll),10,SVM,AB,δ13C coll_δ15N coll,0.32675521009983144,5.0044714742535295,41.15074570271021
combination_1_ABCD,B (δ15N coll),10,RandomForest,AB,δ13C coll_δ15N coll,0.3107426900615958,4.597059079169037,39.13416840023456
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.3291104912734323,5.9862338157872745,41.44736400790455
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.17125642102995012,2.706293185419111,21.567611514462538
combination_1_ABCD,B (δ15N coll),10,KNN,BC,δ15N coll_δ13C carb,1.1481909502262442,16.761807838328163,144.60033796087816
combination_1_ABCD,B (δ15N coll),10,SVM,BC,δ15N coll_δ13C carb,1.3562905030424752,21.295390596535334,170.8078826735458
combination_1_ABCD,B (δ15N coll),10,RandomForest,BC,δ15N coll_δ13C carb,1.2502542499273042,18.804022392625235,157.45393833742494
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.2753941359620773,19.31207460192227,160.619993614389
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.2259809771600954,18.720847458293584,154.3970221991612
combination_1_ABCD,B (δ15N coll),10,KNN,BD,δ15N coll_δ18O carb,1.1191832686920922,16.01492203730207,140.94718205290536
combination_1_ABCD,B (δ15N coll),10,SVM,BD,δ15N coll_δ18O carb,1.4001764753155157,21.905266881725044,176.33477384192935
combination_1_ABCD,B (δ15N coll),10,RandomForest,BD,δ15N coll_δ18O carb,1.3094531744554663,19.77372941853764,164.90930496612555
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.311059561516914,19.838585127543695,165.11160939287228
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.2861341262658912,19.630667299954915,161.97256151898887
combination_1_ABCD,B (δ15N coll),10,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.23246330532212886,3.3513332807014704,29.275855646187726
