Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,15,HybridKNN_RF,AE,δ13C coll_δ18O phos,0.9223888928571444,5.039389878062357
combination_2_ABCDE,A,15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,1.1496696428571425,6.83946016566094
combination_2_ABCDE,A,15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,1.2194172578874038,7.18053105754241
combination_2_ABCDE,A,15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.9806605689204442,5.4359324171773435
combination_2_ABCDE,A,15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,1.0277130714285752,5.785913465042008
combination_2_ABCDE,A,15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,1.1861605000000017,6.446874602552721
combination_2_ABCDE,A,15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,1.057256785714285,6.278754230984278
combination_2_ABCDE,A,15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,1.1851695538990208,6.962776198719462
combination_2_ABCDE,A,15,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.970583992946737,5.310416984155224
combination_2_ABCDE,A,15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.8525108571428577,4.602494210144334
combination_2_ABCDE,A,15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.8627271071428579,4.648756918910704
combination_2_ABCDE,A,15,KNN,ABE,δ13C coll_δ15N coll_δ18O phos,1.1165328571428568,6.614092470777893
combination_2_ABCDE,A,15,SVM,ABE,δ13C coll_δ15N coll_δ18O phos,1.218630046313021,7.115731834211223
combination_2_ABCDE,A,15,RandomForest,ABE,δ13C coll_δ15N coll_δ18O phos,1.0117740919358933,5.523180297338603
combination_2_ABCDE,A,15,RandomForest_MICE,ABE,δ13C coll_δ15N coll_δ18O phos,1.0444960357142858,5.7716160205784135
combination_2_ABCDE,A,15,HybridKNN_RF,ABE,δ13C coll_δ15N coll_δ18O phos,1.044127642857141,5.69733439319708
combination_2_ABCDE,A,15,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.9409539285714281,5.504220137425786
combination_2_ABCDE,A,15,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,1.1375543461916586,6.656948749630234
combination_2_ABCDE,A,15,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.8551316012631327,4.789073470316701
combination_2_ABCDE,A,15,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.8688222142857185,4.83673150274586
combination_2_ABCDE,A,15,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.8455842500000019,4.705253632745017
combination_2_ABCDE,A,15,KNN,ACE,δ13C coll_δ13C carb_δ18O phos,0.940531785714285,5.503070781896262
combination_2_ABCDE,A,15,SVM,ACE,δ13C coll_δ13C carb_δ18O phos,1.1619418202470686,6.7900660171666
combination_2_ABCDE,A,15,RandomForest,ACE,δ13C coll_δ13C carb_δ18O phos,0.8400545469202589,4.682970355739539
combination_2_ABCDE,A,15,RandomForest_MICE,ACE,δ13C coll_δ13C carb_δ18O phos,0.8917111428571459,4.97232565776482
combination_2_ABCDE,A,15,HybridKNN_RF,ACE,δ13C coll_δ13C carb_δ18O phos,0.8618436785714305,4.785200639736493
combination_2_ABCDE,A,15,KNN,ADE,δ13C coll_δ18O carb_δ18O phos,0.9542824999999991,5.5646230020622856
combination_2_ABCDE,A,15,SVM,ADE,δ13C coll_δ18O carb_δ18O phos,1.1460249205000368,6.7332891233966645
combination_2_ABCDE,A,15,RandomForest,ADE,δ13C coll_δ18O carb_δ18O phos,0.9086979710691075,5.028790873054121
