Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,B,15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.14729885714285743,1.2570587726592055
combination_1_ABCD,B,15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.19790371428571474,1.7734220896999324
combination_1_ABCD,B,15,KNN,BC,δ15N coll_δ13C carb,1.7087380952380955,19.61065697338425
combination_1_ABCD,B,15,SVM,BC,δ15N coll_δ13C carb,2.0012532625803208,23.1477528378987
combination_1_ABCD,B,15,RandomForest,BC,δ15N coll_δ13C carb,1.9805050905895698,22.420215547568944
combination_1_ABCD,B,15,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.8323383809523803,20.813453740555385
combination_1_ABCD,B,15,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.8463639047619036,21.20473841720173
combination_1_ABCD,B,15,KNN,BD,δ15N coll_δ18O carb,1.6590152380952379,19.44564636816766
combination_1_ABCD,B,15,SVM,BD,δ15N coll_δ18O carb,1.9778220824247925,22.930130514800357
combination_1_ABCD,B,15,RandomForest,BD,δ15N coll_δ18O carb,1.9671942730158691,22.304977968665895
combination_1_ABCD,B,15,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.9324389523809518,21.971450814357688
combination_1_ABCD,B,15,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.8664116190476179,21.433659498612847
combination_1_ABCD,B,15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.17900285714285719,1.4484261461044643
combination_1_ABCD,B,15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.16890300837582822,1.45589703996133
combination_1_ABCD,B,15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.3361794285714287,2.867225062975758
combination_1_ABCD,B,15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.18723771428571492,1.56676287959717
combination_1_ABCD,B,15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.16771542857142868,1.4917327052417402
combination_1_ABCD,B,15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.16453428571428577,1.3361029477473045
combination_1_ABCD,B,15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.15846324563950354,1.3844765707059932
combination_1_ABCD,B,15,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.2699433571428583,2.2610639323847015
