Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.6740699999999986,9.85821196783553,-91.5575450611118
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.3807891428571444,8.01628401994948,-75.5175495451427
combination_1_ABCD,A (δ13C coll),20,KNN,A,δ13C coll,1.5021221289821292,8.820485677185761,-82.15344311263841
combination_1_ABCD,A (δ13C coll),20,SVM,A,δ13C coll,1.5433251632016876,8.965251738597782,-84.40690244361726
combination_1_ABCD,A (δ13C coll),20,RandomForest,A,δ13C coll,1.7277383545066065,10.485431096381397,-94.4927525411422
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,A,δ13C coll,1.7583656379176378,10.672556568192658,-96.16780727661022
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,A,δ13C coll,1.720001468531467,10.45475436242479,-94.06960996866822
combination_1_ABCD,A (δ13C coll),20,KNN,AB,δ13C coll_δ15N coll,1.6513293084693088,9.723278254237815,-90.31382055165761
combination_1_ABCD,A (δ13C coll),20,SVM,AB,δ13C coll_δ15N coll,1.6202070714203884,9.378710361831327,-88.61169601623847
combination_1_ABCD,A (δ13C coll),20,RandomForest,AB,δ13C coll_δ15N coll,1.7897623861693865,10.704439652516758,-97.8849452653633
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AB,δ13C coll_δ15N coll,1.6619510613830617,10.101739177401766,-90.89474107530891
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AB,δ13C coll_δ15N coll,1.729049543123543,10.535213596976531,-94.5644635274682
combination_1_ABCD,A (δ13C coll),20,KNN,AC,δ13C coll_δ13C carb,1.84077121989122,11.12743496397821,-100.67469933299579
combination_1_ABCD,A (δ13C coll),20,SVM,AC,δ13C coll_δ13C carb,1.8334243315198322,10.432081886198324,-100.27288634839998
combination_1_ABCD,A (δ13C coll),20,RandomForest,AC,δ13C coll_δ13C carb,1.6451211563066575,10.221526059224496,-89.97428685750016
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AC,δ13C coll_δ13C carb,1.636471552447554,10.034799766654007,-89.50122629546235
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AC,δ13C coll_δ13C carb,1.6348817622377632,10.011529122505333,-89.4142781458804
combination_1_ABCD,A (δ13C coll),20,KNN,AD,δ13C coll_δ18O carb,1.413490038850039,8.375053470835182,-77.30601344355088
combination_1_ABCD,A (δ13C coll),20,SVM,AD,δ13C coll_δ18O carb,1.6783573822223605,9.764531454091912,-91.79202879895917
combination_1_ABCD,A (δ13C coll),20,RandomForest,AD,δ13C coll_δ18O carb,1.6569163245643197,10.067522554434849,-90.61938332852843
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AD,δ13C coll_δ18O carb,1.611330341880341,9.963797427036486,-88.12621359025975
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AD,δ13C coll_δ18O carb,1.6955915244755233,10.463756045470724,-92.73459138949214
combination_1_ABCD,A (δ13C coll),20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,1.8669123387723388,11.044660049974253,-102.10439861074757
combination_1_ABCD,A (δ13C coll),20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,1.823820405449112,10.399714135435595,-99.74763239009266
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,1.7608974637307142,10.687906597106153,-96.30627684835311
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,1.8661790629370638,11.599186059559159,-102.06429459160236
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,1.9921695369075358,12.308027017906033,-108.95491356083444
combination_1_ABCD,A (δ13C coll),20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,1.7212607459207458,9.982683065351065,-94.13848184757013
combination_1_ABCD,A (δ13C coll),20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,1.763404602536772,10.193734502586375,-96.4433962485037
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,1.7365545957653477,10.372237897736424,-94.97492676702093
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,1.7255565205905214,10.30691500657269,-94.37342458168541
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,1.8514148515928532,10.875117045443863,-101.25681644227807
combination_1_ABCD,A (δ13C coll),20,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,1.8345360683760685,11.0159036469603,-100.33368900140192
combination_1_ABCD,A (δ13C coll),20,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,2.0238893084549807,11.434644654096584,-110.68971820626942
combination_1_ABCD,A (δ13C coll),20,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,1.6815113075628054,10.292930122022565,-91.96452198113025
