Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,15,HybridKNN_RF,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.4409146386946399,2.2438036112535817
combination_2_ABCDE,A,15,KNN,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.37658026418026386,1.9138659018881057
combination_2_ABCDE,A,15,SVM,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.3570950721406305,1.8180667278548768
combination_2_ABCDE,A,15,RandomForest,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.41092572370615493,2.0910282734858905
combination_2_ABCDE,A,15,RandomForest_MICE,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.410081445221446,2.085129705514479
combination_2_ABCDE,A,15,HybridKNN_RF,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.4188206837606834,2.129163098182681
combination_2_ABCDE,A,15,KNN,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.37988919968919965,1.9346681455726533
combination_2_ABCDE,A,15,SVM,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.3470981058893782,1.7649846040178647
combination_2_ABCDE,A,15,RandomForest,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.398481535153135,2.0288749320760124
combination_2_ABCDE,A,15,RandomForest_MICE,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.4199684537684544,2.1390978153901203
combination_2_ABCDE,A,15,HybridKNN_RF,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.4044050505050505,2.0572460839542073
combination_2_ABCDE,A,20,KNN,A,δ13C coll,0.40480230880230816,2.071476482928021
combination_2_ABCDE,A,20,SVM,A,δ13C coll,0.386013587689008,1.979811864570248
